date,dU,dU_trend,dU_0.25yr,dU_0.5yr,dU_1yr,dU_3.2yr,dU_4.75yr,dU_9.14yr,dU_jump,dU_exp,dU_model,dU_noise,dU_wtest,flagged
2018-08-07,-0.542457,-0.532685,-0.001360,0.004638,-0.000811,-0.007289,-0.001090,0.004635,0.000000,0.000000,-0.533961,-0.008496,-0.738740,False
2018-08-08,-0.539822,-0.532804,-0.001449,0.004559,-0.000748,-0.007301,-0.001068,0.004644,0.000000,0.000000,-0.534168,-0.005654,-0.491672,False
2018-08-09,-0.555601,-0.532924,-0.001531,0.004474,-0.000685,-0.007312,-0.001046,0.004652,0.000000,0.000000,-0.534372,-0.021229,-1.845987,False
2018-08-10,-0.546154,-0.533044,-0.001606,0.004384,-0.000621,-0.007324,-0.001024,0.004660,0.000000,0.000000,-0.534574,-0.011580,-1.006941,False
2018-08-11,-0.537695,-0.533164,-0.001673,0.004289,-0.000557,-0.007335,-0.001002,0.004669,0.000000,0.000000,-0.534773,-0.002922,-0.254053,False
2018-08-12,-0.541294,-0.533284,-0.001732,0.004189,-0.000494,-0.007346,-0.000980,0.004677,0.000000,0.000000,-0.534969,-0.006325,-0.549967,False
2018-08-13,-0.539100,-0.533404,-0.001783,0.004084,-0.000430,-0.007357,-0.000957,0.004685,0.000000,0.000000,-0.535162,-0.003938,-0.342455,False
2018-08-14,-0.541221,-0.533523,-0.001826,0.003974,-0.000365,-0.007368,-0.000935,0.004693,0.000000,0.000000,-0.535350,-0.005871,-0.510503,False
2018-08-15,-0.543030,-0.533643,-0.001860,0.003859,-0.000301,-0.007378,-0.000913,0.004702,0.000000,0.000000,-0.535534,-0.007496,-0.651792,False
2018-08-16,-0.541271,-0.533763,-0.001885,0.003740,-0.000237,-0.007388,-0.000891,0.004710,0.000000,0.000000,-0.535714,-0.005557,-0.483215,False
2018-08-17,-0.537021,-0.533883,-0.001901,0.003616,-0.000172,-0.007398,-0.000869,0.004718,0.000000,0.000000,-0.535889,-0.001132,-0.098444,False
2018-08-18,-0.535981,-0.534003,-0.001908,0.003488,-0.000108,-0.007408,-0.000847,0.004726,0.000000,0.000000,-0.536059,0.000078,0.006763,False
2018-08-19,-0.543297,-0.534122,-0.001906,0.003356,-0.000043,-0.007417,-0.000824,0.004735,0.000000,0.000000,-0.536223,-0.007074,-0.615087,False
2018-08-20,-0.547182,-0.534242,-0.001895,0.003220,0.000021,-0.007427,-0.000802,0.004743,0.000000,0.000000,-0.536383,-0.010799,-0.939048,False
2018-08-21,-0.537255,-0.534362,-0.001876,0.003080,0.000086,-0.007436,-0.000780,0.004751,0.000000,0.000000,-0.536537,-0.000718,-0.062433,False
2018-08-22,-0.528375,-0.534482,-0.001847,0.002936,0.000150,-0.007445,-0.000758,0.004759,0.000000,0.000000,-0.536686,0.008311,0.722667,False
2018-08-23,-0.538266,-0.534602,-0.001809,0.002789,0.000215,-0.007454,-0.000735,0.004767,0.000000,0.000000,-0.536829,-0.001437,-0.124966,False
2018-08-24,-0.536376,-0.534722,-0.001763,0.002639,0.000279,-0.007462,-0.000713,0.004775,0.000000,0.000000,-0.536967,0.000591,0.051365,False
2018-08-25,-0.528922,-0.534841,-0.001709,0.002485,0.000343,-0.007470,-0.000691,0.004784,0.000000,0.000000,-0.537099,0.008177,0.711056,False
2018-08-26,-0.540617,-0.534961,-0.001646,0.002329,0.000407,-0.007478,-0.000669,0.004792,0.000000,0.000000,-0.537226,-0.003391,-0.294840,False
2018-08-27,-0.546119,-0.535081,-0.001576,0.002169,0.000472,-0.007486,-0.000646,0.004800,0.000000,0.000000,-0.537348,-0.008771,-0.762661,False
2018-08-28,-0.532768,-0.535201,-0.001498,0.002008,0.000535,-0.007494,-0.000624,0.004808,0.000000,0.000000,-0.537465,0.004697,0.408478,False
2018-08-29,-0.539487,-0.535321,-0.001413,0.001843,0.000599,-0.007501,-0.000602,0.004816,0.000000,0.000000,-0.537578,-0.001909,-0.166015,False
2018-08-30,-0.534105,-0.535440,-0.001321,0.001677,0.000663,-0.007508,-0.000579,0.004824,0.000000,0.000000,-0.537686,0.003581,0.311358,False
2018-08-31,-0.535298,-0.535560,-0.001223,0.001509,0.000726,-0.007515,-0.000557,0.004832,0.000000,0.000000,-0.537789,0.002491,0.216619,False
2018-09-01,-0.537721,-0.535680,-0.001120,0.001339,0.000789,-0.007522,-0.000535,0.004840,0.000000,0.000000,-0.537889,0.000168,0.014576,False
2018-09-02,-0.533160,-0.535800,-0.001011,0.001167,0.000852,-0.007529,-0.000513,0.004848,0.000000,0.000000,-0.537984,0.004824,0.419516,False
2018-09-03,-0.518314,-0.535920,-0.000897,0.000994,0.000915,-0.007535,-0.000490,0.004856,0.000000,0.000000,-0.538077,0.019763,1.718511,False
2018-09-04,-0.532160,-0.536040,-0.000779,0.000819,0.000977,-0.007541,-0.000468,0.004864,0.000000,0.000000,-0.538166,0.006006,0.522288,False
2018-09-05,-0.544408,-0.536159,-0.000657,0.000644,0.001040,-0.007547,-0.000446,0.004872,0.000000,0.000000,-0.538253,-0.006155,-0.535207,False
2018-09-06,-0.536062,-0.536279,-0.000532,0.000468,0.001101,-0.007552,-0.000423,0.004879,0.000000,0.000000,-0.538338,0.002276,0.197884,False
2018-09-07,-0.543603,-0.536399,-0.000405,0.000292,0.001163,-0.007558,-0.000401,0.004887,0.000000,0.000000,-0.538420,-0.005183,-0.450663,False
2018-09-08,-0.537015,-0.536519,-0.000275,0.000115,0.001224,-0.007563,-0.000378,0.004895,0.000000,0.000000,-0.538502,0.001487,0.129274,False
2018-09-09,-0.549789,-0.536639,-0.000145,-0.000062,0.001285,-0.007568,-0.000356,0.004903,0.000000,0.000000,-0.538582,-0.011207,-0.974530,False
2018-09-10,-0.538144,-0.536758,-0.000014,-0.000239,0.001345,-0.007573,-0.000334,0.004911,0.000000,0.000000,-0.538662,0.000518,0.045007,False
2018-09-11,-0.530813,-0.536878,0.000118,-0.000416,0.001405,-0.007577,-0.000311,0.004919,0.000000,0.000000,-0.538741,0.007928,0.689400,False
2018-09-12,-0.525306,-0.536998,0.000249,-0.000592,0.001465,-0.007582,-0.000289,0.004927,0.000000,0.000000,-0.538821,0.013515,1.175208,False
2018-09-13,-0.526155,-0.537118,0.000378,-0.000768,0.001524,-0.007586,-0.000267,0.004934,0.000000,0.000000,-0.538901,0.012746,1.108382,False
2018-09-14,-0.507740,-0.537238,0.000506,-0.000942,0.001583,-0.007590,-0.000244,0.004942,0.000000,0.000000,-0.538983,0.031243,2.716784,False
2018-09-15,-0.532280,-0.537358,0.000631,-0.001116,0.001641,-0.007593,-0.000222,0.004950,0.000000,0.000000,-0.539066,0.006786,0.590103,False
2018-09-16,-0.545645,-0.537477,0.000754,-0.001288,0.001699,-0.007597,-0.000199,0.004958,0.000000,0.000000,-0.539151,-0.006494,-0.564669,False
2018-09-17,-0.538921,-0.537597,0.000873,-0.001459,0.001756,-0.007600,-0.000177,0.004965,0.000000,0.000000,-0.539239,0.000318,0.027633,False
2018-09-18,-0.542333,-0.537717,0.000987,-0.001627,0.001813,-0.007603,-0.000155,0.004973,0.000000,0.000000,-0.539329,-0.003004,-0.261220,False
2018-09-19,-0.537824,-0.537837,0.001098,-0.001794,0.001869,-0.007606,-0.000132,0.004981,0.000000,0.000000,-0.539422,0.001598,0.138978,False
2018-09-20,-0.531860,-0.537957,0.001202,-0.001959,0.001925,-0.007609,-0.000110,0.004988,0.000000,0.000000,-0.539519,0.007659,0.665996,False
2018-09-21,-0.538596,-0.538076,0.001302,-0.002122,0.001980,-0.007611,-0.000087,0.004996,0.000000,0.000000,-0.539619,0.001023,0.088991,False
2018-09-22,-0.535369,-0.538196,0.001394,-0.002282,0.002034,-0.007613,-0.000065,0.005003,0.000000,0.000000,-0.539724,0.004355,0.378685,False
2018-09-23,-0.542395,-0.538316,0.001481,-0.002439,0.002088,-0.007615,-0.000043,0.005011,0.000000,0.000000,-0.539833,-0.002562,-0.222813,False
2018-09-24,-0.542006,-0.538436,0.001560,-0.002594,0.002141,-0.007617,-0.000020,0.005019,0.000000,0.000000,-0.539946,-0.002060,-0.179132,False
2018-09-25,-0.542700,-0.538556,0.001632,-0.002745,0.002194,-0.007618,0.000002,0.005026,0.000000,0.000000,-0.540064,-0.002636,-0.229212,False
2018-09-26,-0.533271,-0.538675,0.001696,-0.002893,0.002246,-0.007619,0.000025,0.005034,0.000000,0.000000,-0.540187,0.006916,0.601397,False
2018-09-27,-0.550038,-0.538795,0.001753,-0.003038,0.002297,-0.007620,0.000047,0.005041,0.000000,0.000000,-0.540315,-0.009723,-0.845465,False
2018-09-28,-0.540962,-0.538915,0.001800,-0.003179,0.002348,-0.007621,0.000070,0.005049,0.000000,0.000000,-0.540448,-0.000514,-0.044659,False
2018-09-29,-0.533680,-0.539035,0.001840,-0.003316,0.002398,-0.007622,0.000092,0.005056,0.000000,0.000000,-0.540587,0.006907,0.600604,False
2018-09-30,-0.553997,-0.539155,0.001870,-0.003449,0.002447,-0.007622,0.000114,0.005064,0.000000,0.000000,-0.540731,-0.013266,-1.153585,False
2018-10-01,-0.553335,-0.539275,0.001892,-0.003579,0.002496,-0.007622,0.000137,0.005071,0.000000,0.000000,-0.540880,-0.012455,-1.083053,False
2018-10-02,-0.544671,-0.539394,0.001905,-0.003704,0.002543,-0.007622,0.000159,0.005079,0.000000,0.000000,-0.541034,-0.003637,-0.316236,False
2018-10-03,-0.538657,-0.539514,0.001909,-0.003824,0.002590,-0.007622,0.000182,0.005086,0.000000,0.000000,-0.541194,0.002537,0.220597,False
2018-10-04,-0.545449,-0.539634,0.001903,-0.003940,0.002637,-0.007622,0.000204,0.005094,0.000000,0.000000,-0.541359,-0.004090,-0.355693,False
2018-10-05,-0.532123,-0.539754,0.001889,-0.004052,0.002682,-0.007621,0.000226,0.005101,0.000000,0.000000,-0.541528,0.009405,0.817837,False
2018-10-06,-0.544778,-0.539874,0.001866,-0.004158,0.002727,-0.007620,0.000249,0.005108,0.000000,0.000000,-0.541702,-0.003076,-0.267438,False
2018-10-07,-0.550546,-0.539993,0.001834,-0.004260,0.002771,-0.007619,0.000271,0.005116,0.000000,0.000000,-0.541881,-0.008665,-0.753450,False
2018-10-08,-0.542612,-0.540113,0.001793,-0.004357,0.002814,-0.007617,0.000294,0.005123,0.000000,0.000000,-0.542064,-0.000548,-0.047613,False
2018-10-09,-0.541475,-0.540233,0.001744,-0.004448,0.002856,-0.007616,0.000316,0.005130,0.000000,0.000000,-0.542252,0.000777,0.067526,False
2018-10-10,-0.543983,-0.540353,0.001686,-0.004535,0.002897,-0.007614,0.000338,0.005138,0.000000,0.000000,-0.542442,-0.001541,-0.133975,False
2018-10-11,-0.543978,-0.540473,0.001621,-0.004615,0.002938,-0.007612,0.000361,0.005145,0.000000,0.000000,-0.542636,-0.001342,-0.116696,False
2018-10-12,-0.543974,-0.540593,0.001547,-0.004691,0.002977,-0.007610,0.000383,0.005152,0.000000,0.000000,-0.542833,-0.001140,-0.099166,False
2018-10-13,-0.543969,-0.540712,0.001467,-0.004761,0.003016,-0.007607,0.000405,0.005159,0.000000,0.000000,-0.543033,-0.000936,-0.081422,False
2018-10-14,-0.543964,-0.540832,0.001379,-0.004825,0.003054,-0.007604,0.000428,0.005167,0.000000,0.000000,-0.543234,-0.000730,-0.063503,False
2018-10-15,-0.543959,-0.540952,0.001285,-0.004883,0.003091,-0.007601,0.000450,0.005174,0.000000,0.000000,-0.543437,-0.000523,-0.045452,False
2018-10-16,-0.543955,-0.541072,0.001185,-0.004936,0.003127,-0.007598,0.000472,0.005181,0.000000,0.000000,-0.543641,-0.000314,-0.027312,False
2018-10-17,-0.543950,-0.541192,0.001079,-0.004983,0.003162,-0.007595,0.000495,0.005188,0.000000,0.000000,-0.543845,-0.000105,-0.009128,False
2018-10-18,-0.543950,-0.541311,0.000968,-0.005024,0.003196,-0.007591,0.000517,0.005195,0.000000,0.000000,-0.544049,0.000099,0.008642,False
2018-10-19,-0.543950,-0.541431,0.000853,-0.005059,0.003229,-0.007587,0.000539,0.005202,0.000000,0.000000,-0.544253,0.000303,0.026360,False
2018-10-20,-0.543950,-0.541551,0.000733,-0.005088,0.003262,-0.007583,0.000562,0.005209,0.000000,0.000000,-0.544456,0.000506,0.043973,False
2018-10-21,-0.543950,-0.541671,0.000610,-0.005110,0.003293,-0.007579,0.000584,0.005217,0.000000,0.000000,-0.544657,0.000706,0.061432,False
2018-10-22,-0.543950,-0.541791,0.000485,-0.005127,0.003323,-0.007575,0.000606,0.005224,0.000000,0.000000,-0.544855,0.000905,0.078684,False
2018-10-23,-0.543950,-0.541911,0.000356,-0.005138,0.003353,-0.007570,0.000629,0.005231,0.000000,0.000000,-0.545050,0.001100,0.095677,False
2018-10-24,-0.543950,-0.542030,0.000227,-0.005143,0.003381,-0.007565,0.000651,0.005238,0.000000,0.000000,-0.545242,0.001292,0.112356,False
2018-10-25,,-0.542150,0.000096,-0.005141,0.003408,-0.007560,0.000673,0.005245,0.000000,0.000000,-0.545430,,,False
2018-10-26,,-0.542270,-0.000036,-0.005134,0.003435,-0.007555,0.000696,0.005252,0.000000,0.000000,-0.545613,,,False
2018-10-27,,-0.542390,-0.000167,-0.005120,0.003460,-0.007549,0.000718,0.005259,0.000000,0.000000,-0.545790,,,False
2018-10-28,,-0.542510,-0.000297,-0.005101,0.003484,-0.007543,0.000740,0.005266,0.000000,0.000000,-0.545961,,,False
2018-10-29,,-0.542629,-0.000426,-0.005075,0.003507,-0.007537,0.000762,0.005273,0.000000,0.000000,-0.546126,,,False
2018-10-30,,-0.542749,-0.000553,-0.005043,0.003530,-0.007531,0.000785,0.005280,0.000000,0.000000,-0.546283,,,False
2018-10-31,,-0.542869,-0.000678,-0.005006,0.003551,-0.007525,0.000807,0.005286,0.000000,0.000000,-0.546433,,,False
2018-11-01,,-0.542989,-0.000799,-0.004962,0.003571,-0.007518,0.000829,0.005293,0.000000,0.000000,-0.546575,,,False
2018-11-02,,-0.543109,-0.000916,-0.004913,0.003590,-0.007511,0.000851,0.005300,0.000000,0.000000,-0.546707,,,False
2018-11-03,,-0.543229,-0.001029,-0.004857,0.003608,-0.007504,0.000873,0.005307,0.000000,0.000000,-0.546831,,,False
2018-11-04,,-0.543348,-0.001137,-0.004796,0.003625,-0.007497,0.000896,0.005314,0.000000,0.000000,-0.546945,,,False
2018-11-05,,-0.543468,-0.001240,-0.004730,0.003641,-0.007489,0.000918,0.005321,0.000000,0.000000,-0.547048,,,False
2018-11-06,,-0.543588,-0.001337,-0.004657,0.003656,-0.007481,0.000940,0.005328,0.000000,0.000000,-0.547141,,,False
2018-11-07,,-0.543708,-0.001428,-0.004579,0.003669,-0.007474,0.000962,0.005334,0.000000,0.000000,-0.547223,,,False
2018-11-08,,-0.543828,-0.001511,-0.004496,0.003682,-0.007465,0.000984,0.005341,0.000000,0.000000,-0.547293,,,False
2018-11-09,,-0.543947,-0.001588,-0.004407,0.003693,-0.007457,0.001006,0.005348,0.000000,0.000000,-0.547353,,,False
2018-11-10,,-0.544067,-0.001657,-0.004314,0.003704,-0.007448,0.001028,0.005355,0.000000,0.000000,-0.547400,,,False
2018-11-11,,-0.544187,-0.001718,-0.004215,0.003713,-0.007440,0.001050,0.005361,0.000000,0.000000,-0.547435,,,False
2018-11-12,-0.543795,-0.544307,-0.001771,-0.004111,0.003721,-0.007430,0.001073,0.005368,0.000000,0.000000,-0.547458,0.003663,0.318505,False
2018-11-13,-0.543795,-0.544427,-0.001816,-0.004002,0.003728,-0.007421,0.001095,0.005375,0.000000,0.000000,-0.547468,0.003673,0.319426,False
2018-11-14,-0.543795,-0.544547,-0.001852,-0.003888,0.003734,-0.007412,0.001117,0.005381,0.000000,0.000000,-0.547467,0.003672,0.319266,False
2018-11-15,-0.543795,-0.544666,-0.001880,-0.003770,0.003739,-0.007402,0.001139,0.005388,0.000000,0.000000,-0.547452,0.003657,0.318022,False
2018-11-16,-0.543795,-0.544786,-0.001898,-0.003647,0.003743,-0.007392,0.001161,0.005394,0.000000,0.000000,-0.547426,0.003631,0.315696,False
2018-11-17,-0.543795,-0.544906,-0.001907,-0.003520,0.003746,-0.007382,0.001183,0.005401,0.000000,0.000000,-0.547386,0.003591,0.312293,False
2018-11-18,-0.543795,-0.545026,-0.001908,-0.003389,0.003747,-0.007372,0.001205,0.005408,0.000000,0.000000,-0.547335,0.003540,0.307822,False
2018-11-19,-0.543795,-0.545146,-0.001899,-0.003254,0.003748,-0.007361,0.001227,0.005414,0.000000,0.000000,-0.547271,0.003476,0.302297,False
2018-11-20,-0.548146,-0.545265,-0.001881,-0.003115,0.003747,-0.007350,0.001249,0.005421,0.000000,0.000000,-0.547196,-0.000950,-0.082613,False
2018-11-21,-0.546774,-0.545385,-0.001855,-0.002972,0.003745,-0.007340,0.001271,0.005427,0.000000,0.000000,-0.547109,0.000335,0.029113,False
2018-11-22,-0.549211,-0.545505,-0.001819,-0.002826,0.003743,-0.007328,0.001292,0.005434,0.000000,0.000000,-0.547010,-0.002201,-0.191367,False
2018-11-23,-0.542428,-0.545625,-0.001775,-0.002677,0.003739,-0.007317,0.001314,0.005440,0.000000,0.000000,-0.546901,0.004473,0.388932,False
2018-11-24,-0.544567,-0.545745,-0.001723,-0.002524,0.003734,-0.007305,0.001336,0.005447,0.000000,0.000000,-0.546781,0.002214,0.192479,False
2018-11-25,-0.543000,-0.545865,-0.001662,-0.002368,0.003727,-0.007294,0.001358,0.005453,0.000000,0.000000,-0.546650,0.003650,0.317397,False
2018-11-26,-0.554761,-0.545984,-0.001594,-0.002209,0.003720,-0.007282,0.001380,0.005459,0.000000,0.000000,-0.546510,-0.008251,-0.717490,False
2018-11-27,-0.539487,-0.546104,-0.001518,-0.002048,0.003712,-0.007269,0.001402,0.005466,0.000000,0.000000,-0.546360,0.006873,0.597689,False
2018-11-28,-0.537430,-0.546224,-0.001435,-0.001885,0.003702,-0.007257,0.001424,0.005472,0.000000,0.000000,-0.546202,0.008772,0.762808,False
2018-11-29,-0.540195,-0.546344,-0.001345,-0.001719,0.003692,-0.007244,0.001445,0.005479,0.000000,0.000000,-0.546036,0.005841,0.507917,False
2018-11-30,-0.548890,-0.546464,-0.001248,-0.001551,0.003680,-0.007231,0.001467,0.005485,0.000000,0.000000,-0.545862,-0.003028,-0.263276,False
2018-12-01,-0.555484,-0.546583,-0.001146,-0.001381,0.003667,-0.007218,0.001489,0.005491,0.000000,0.000000,-0.545682,-0.009802,-0.852369,False
2018-12-02,-0.546746,-0.546703,-0.001038,-0.001210,0.003653,-0.007205,0.001511,0.005497,0.000000,0.000000,-0.545495,-0.001251,-0.108779,False
2018-12-03,-0.531457,-0.546823,-0.000926,-0.001037,0.003638,-0.007192,0.001532,0.005504,0.000000,0.000000,-0.545303,0.013846,1.203990,False
2018-12-04,-0.542027,-0.546943,-0.000809,-0.000863,0.003622,-0.007178,0.001554,0.005510,0.000000,0.000000,-0.545106,0.003079,0.267741,False
2018-12-05,-0.541281,-0.547063,-0.000688,-0.000688,0.003605,-0.007164,0.001576,0.005516,0.000000,0.000000,-0.544905,0.003624,0.315149,False
2018-12-06,-0.537853,-0.547183,-0.000564,-0.000512,0.003587,-0.007150,0.001598,0.005522,0.000000,0.000000,-0.544701,0.006848,0.595498,False
2018-12-07,-0.549945,-0.547302,-0.000437,-0.000336,0.003568,-0.007136,0.001619,0.005529,0.000000,0.000000,-0.544495,-0.005450,-0.473926,False
2018-12-08,-0.533393,-0.547422,-0.000308,-0.000159,0.003548,-0.007121,0.001641,0.005535,0.000000,0.000000,-0.544287,0.010894,0.947296,False
2018-12-09,-0.544918,-0.547542,-0.000178,0.000018,0.003526,-0.007106,0.001662,0.005541,0.000000,0.000000,-0.544078,-0.000840,-0.073026,False
2018-12-10,-0.542807,-0.547662,-0.000046,0.000195,0.003504,-0.007091,0.001684,0.005547,0.000000,0.000000,-0.543870,0.001063,0.092396,False
2018-12-11,-0.542568,-0.547782,0.000085,0.000372,0.003480,-0.007076,0.001705,0.005553,0.000000,0.000000,-0.543662,0.001094,0.095113,False
2018-12-12,-0.544309,-0.547901,0.000216,0.000548,0.003456,-0.007061,0.001727,0.005559,0.000000,0.000000,-0.543456,-0.000853,-0.074195,False
2018-12-13,-0.550220,-0.548021,0.000346,0.000724,0.003430,-0.007045,0.001749,0.005565,0.000000,0.000000,-0.543252,-0.006968,-0.605892,False
2018-12-14,-0.546878,-0.548141,0.000474,0.000899,0.003404,-0.007030,0.001770,0.005571,0.000000,0.000000,-0.543052,-0.003826,-0.332688,False
2018-12-15,-0.545961,-0.548261,0.000600,0.001073,0.003377,-0.007014,0.001791,0.005578,0.000000,0.000000,-0.542856,-0.003105,-0.269992,False
2018-12-16,-0.534758,-0.548381,0.000724,0.001245,0.003348,-0.006997,0.001813,0.005584,0.000000,0.000000,-0.542665,0.007907,0.687570,False
2018-12-17,-0.550647,-0.548501,0.000843,0.001416,0.003319,-0.006981,0.001834,0.005590,0.000000,0.000000,-0.542480,-0.008167,-0.710196,False
2018-12-18,-0.545855,-0.548620,0.000959,0.001585,0.003288,-0.006965,0.001856,0.005596,0.000000,0.000000,-0.542301,-0.003554,-0.309048,False
2018-12-19,-0.539665,-0.548740,0.001070,0.001753,0.003257,-0.006948,0.001877,0.005601,0.000000,0.000000,-0.542129,0.002464,0.214295,False
2018-12-20,-0.539410,-0.548860,0.001177,0.001918,0.003224,-0.006931,0.001898,0.005607,0.000000,0.000000,-0.541966,0.002556,0.222243,False
2018-12-21,-0.544698,-0.548980,0.001277,0.002081,0.003191,-0.006914,0.001920,0.005613,0.000000,0.000000,-0.541811,-0.002887,-0.251057,False
2018-12-22,-0.544479,-0.549100,0.001372,0.002242,0.003157,-0.006896,0.001941,0.005619,0.000000,0.000000,-0.541665,-0.002814,-0.244677,False
2018-12-23,-0.554814,-0.549219,0.001460,0.002400,0.003121,-0.006879,0.001962,0.005625,0.000000,0.000000,-0.541530,-0.013284,-1.155173,False
2018-12-24,-0.546690,-0.549339,0.001541,0.002555,0.003085,-0.006861,0.001984,0.005631,0.000000,0.000000,-0.541404,-0.005286,-0.459622,False
2018-12-25,-0.539866,-0.549459,0.001615,0.002707,0.003048,-0.006843,0.002005,0.005637,0.000000,0.000000,-0.541290,0.001424,0.123851,False
2018-12-26,-0.550427,-0.549579,0.001681,0.002856,0.003010,-0.006825,0.002026,0.005643,0.000000,0.000000,-0.541188,-0.009239,-0.803406,False
2018-12-27,-0.537228,-0.549699,0.001739,0.003002,0.002971,-0.006806,0.002047,0.005648,0.000000,0.000000,-0.541097,0.003869,0.336476,False
2018-12-28,-0.542257,-0.549819,0.001789,0.003144,0.002931,-0.006788,0.002068,0.005654,0.000000,0.000000,-0.541020,-0.001237,-0.107597,False
2018-12-29,-0.537214,-0.549938,0.001831,0.003282,0.002891,-0.006769,0.002089,0.005660,0.000000,0.000000,-0.540955,0.003741,0.325281,False
2018-12-30,-0.539315,-0.550058,0.001864,0.003416,0.002849,-0.006750,0.002110,0.005666,0.000000,0.000000,-0.540903,0.001588,0.138096,False
2018-12-31,-0.547979,-0.550178,0.001888,0.003547,0.002807,-0.006731,0.002131,0.005671,0.000000,0.000000,-0.540865,-0.007114,-0.618604,False
2019-01-01,-0.546593,-0.550298,0.001903,0.003673,0.002764,-0.006712,0.002152,0.005677,0.000000,0.000000,-0.540841,-0.005752,-0.500188,False
2019-01-02,-0.541982,-0.550418,0.001909,0.003795,0.002720,-0.006692,0.002173,0.005683,0.000000,0.000000,-0.540831,-0.001151,-0.100117,False
2019-01-03,-0.541039,-0.550537,0.001906,0.003912,0.002675,-0.006672,0.002194,0.005688,0.000000,0.000000,-0.540835,-0.000204,-0.017766,False
2019-01-04,-0.543553,-0.550657,0.001893,0.004024,0.002629,-0.006653,0.002215,0.005694,0.000000,0.000000,-0.540853,-0.002700,-0.234780,False
