datetime,gpsdate,dN,dE,dU,sN,sE,sU
2010.94795,2010-12-12,-43.8590,110.6880,3.6460,0.7990,0.8620,3.5360
2010.95068,2010-12-13,-43.7770,109.8300,1.6460,0.8260,0.8850,3.6890
2010.95342,2010-12-14,-42.2490,108.2950,4.1610,0.8220,0.9090,3.7560
2010.95616,2010-12-15,-41.9370,109.4920,-6.5080,0.8120,0.8800,3.6420
2010.95890,2010-12-16,-44.3950,111.0460,5.9280,0.8270,0.8860,3.7460
2010.96164,2010-12-17,-42.5530,111.0490,-1.9370,0.8080,0.8940,3.5630
2010.96438,2010-12-18,-45.9670,109.9460,-1.1460,0.8100,0.8710,3.6280
2010.96712,2010-12-19,-43.8170,110.9470,0.6050,0.8130,0.8880,3.6940
2010.96986,2010-12-20,-43.2070,108.5420,2.3080,0.8220,0.8960,3.7300
2010.97260,2010-12-21,-46.4230,111.3320,9.5200,0.8090,0.8620,3.5800
2010.97534,2010-12-22,-43.4360,109.5440,3.6260,0.8230,0.8790,3.6930
2010.97808,2010-12-23,-43.5020,110.6420,-1.8230,0.8090,0.8780,3.6410
2010.98082,2010-12-24,-41.2820,109.3860,-3.9200,0.8160,0.8860,3.6880
2010.98356,2010-12-25,-44.4930,110.3310,-0.5720,0.8260,0.8980,3.7540
2010.98630,2010-12-26,-44.4570,109.7690,2.6620,0.8140,0.8910,3.6890
2010.98904,2010-12-27,-43.2230,110.5020,-5.0040,0.8210,0.8800,3.7070
2010.99178,2010-12-28,-45.1940,110.6930,6.8040,0.8400,0.9000,3.7540
2010.99452,2010-12-29,-43.6350,110.6340,3.9300,0.8620,0.9260,3.8950
2010.99726,2010-12-30,-42.8400,110.8870,2.5610,0.8430,0.9070,3.8220
2011.00000,2010-12-31,-44.3910,111.1980,-4.0410,0.8160,0.8870,3.6780
2011.00274,2011-01-01,-42.7040,109.8750,-4.0290,0.8170,0.8880,3.7070
2011.00548,2011-01-02,-42.0950,110.6380,-2.2910,0.8160,0.8790,3.6950
2011.00822,2011-01-03,-42.8330,112.1160,-2.1790,0.7980,0.8570,3.5420
2011.01096,2011-01-04,-43.2290,112.4180,-2.4760,0.8300,0.9190,3.7780
2011.01370,2011-01-05,-44.4100,111.2340,-1.4670,0.8220,0.8770,3.7270
2011.01644,2011-01-06,-43.0920,110.7220,-2.1880,0.8030,0.8690,3.6130
2011.01918,2011-01-07,-40.8240,110.0010,-2.8050,0.8140,0.8760,3.6590
2011.02192,2011-01-08,-42.2680,111.4720,-1.8570,0.8120,0.8780,3.7040
2011.02466,2011-01-09,-42.0910,109.8240,1.4120,0.7910,0.8570,3.5360
2011.02740,2011-01-10,-44.4940,111.4900,-1.6590,0.8150,0.8900,3.7070
2011.03014,2011-01-11,-45.0450,111.1380,-1.4940,0.8360,0.8930,3.7720
2011.03288,2011-01-12,-43.6900,112.2350,-1.5550,0.8090,0.8660,3.6220
2011.03562,2011-01-13,-44.5350,111.4380,1.1590,0.8080,0.8570,3.6270
2011.03836,2011-01-14,-44.0790,111.4640,1.4900,0.8010,0.8570,3.5640
2011.04110,2011-01-15,-44.0750,110.3510,-2.8280,0.7990,0.8640,3.5780
2011.04384,2011-01-16,-43.2460,110.4790,-3.5920,0.8140,0.8860,3.6760
2011.04658,2011-01-17,-43.8530,113.3540,-8.4060,0.8070,0.8780,3.6580
2011.04932,2011-01-18,-43.4460,113.7310,-6.1470,0.8230,0.8930,3.7350
2011.05205,2011-01-19,-43.1850,111.7620,-4.8820,0.8190,0.8890,3.7350
2011.05479,2011-01-20,-42.5000,110.6350,-5.2270,0.8390,0.9160,3.8540
2011.05753,2011-01-21,-44.5200,112.0690,1.8920,0.8010,0.8800,3.6310
2011.06027,2011-01-22,-43.5690,113.5220,-3.9850,0.8030,0.8850,3.6310
2011.06301,2011-01-23,-42.1650,112.4920,-0.5330,0.8040,0.8650,3.6260
2011.06575,2011-01-24,-42.7860,112.4930,-4.5980,0.8060,0.8860,3.6720
2011.06849,2011-01-25,-41.6740,112.1630,-10.6830,0.8130,0.8790,3.7100
2011.07123,2011-01-26,-38.8630,112.1140,-8.8400,0.8500,0.9510,3.9390
2011.07397,2011-01-27,-47.5700,111.4910,-2.2320,0.8180,0.8910,3.7420
2011.07671,2011-01-28,-42.7030,113.1510,-4.2020,0.8180,0.8980,3.7800
2011.08219,2011-01-30,-47.0860,110.8140,-4.7370,0.8130,0.8870,3.7080
2011.08493,2011-01-31,-46.8180,112.6370,-2.7520,0.8070,0.8760,3.6910
2011.08767,2011-02-01,-45.2740,113.6830,-1.9290,0.8240,0.9090,3.7000
2011.09315,2011-02-03,-45.2800,112.4310,3.6370,0.8120,0.8810,3.6980
2011.09589,2011-02-04,-46.5010,113.3250,-0.1250,0.8300,0.9160,3.8460
2011.09863,2011-02-05,-43.4430,113.6070,-5.6940,0.8110,0.8980,3.7530
2011.10137,2011-02-06,-43.4900,113.8130,-4.0840,0.8440,0.9240,3.8920
2011.10411,2011-02-07,-44.3900,113.8650,-0.4720,0.8370,0.9260,3.8830
2011.10685,2011-02-08,-45.0280,115.5630,6.2020,0.8250,0.9010,3.7830
2011.10959,2011-02-09,-44.8600,115.2930,-5.3620,0.8310,0.9080,3.8660
2011.11233,2011-02-10,-44.6840,114.3800,1.2710,0.8210,0.8940,3.7650
2011.11507,2011-02-11,-43.2490,114.1470,-1.4440,0.8370,0.9020,3.8230
2011.11781,2011-02-12,-44.5180,114.3650,0.8730,0.8270,0.9010,3.7180
2011.12055,2011-02-13,-43.2510,115.2870,-5.2450,0.8340,0.9060,3.8490
2011.12329,2011-02-14,-45.1160,114.5840,2.6000,0.8390,0.8880,3.8370
2011.12603,2011-02-15,-42.9980,114.8730,-4.7490,0.8540,0.9170,3.8150
2011.12877,2011-02-16,-44.3580,113.4830,3.1480,0.8280,0.8910,3.7300
2011.13151,2011-02-17,-41.6140,111.0770,0.3860,0.8360,0.9000,3.8870
2011.13425,2011-02-18,-43.8160,112.6180,0.4700,0.8240,0.8920,3.7300
2011.13699,2011-02-19,-45.3120,114.0550,3.3570,0.8250,0.8890,3.7300
2011.13973,2011-02-20,-43.5080,112.7110,-1.8340,0.8120,0.8850,3.6720
2011.14247,2011-02-21,-44.7670,113.0810,1.9560,0.8240,0.9060,3.7260
2011.14521,2011-02-22,-44.5990,113.6570,3.2700,0.8270,0.8830,3.7180
2011.14795,2011-02-23,-42.0730,113.2560,-1.1280,0.8400,0.9050,3.7800
2011.15068,2011-02-24,-43.0570,112.2340,3.4980,0.8290,0.8930,3.7290
2011.15342,2011-02-25,-43.7180,113.0340,-5.4580,0.8190,0.8840,3.7300
2011.15616,2011-02-26,-44.3340,113.3500,2.6270,0.8050,0.8760,3.6570
2011.15890,2011-02-27,-44.5910,112.8600,1.3630,0.8180,0.8910,3.7130
2011.16164,2011-02-28,-42.9670,113.3320,5.1100,0.8290,0.8880,3.7600
2011.16438,2011-03-01,-42.9440,114.2720,3.2190,0.8670,0.9380,3.9300
2011.16712,2011-03-02,-44.0600,114.1190,-3.7560,0.8250,0.8820,3.7440
2011.16986,2011-03-03,-43.2600,114.0880,-3.1790,0.8000,0.8840,3.6590
2011.17260,2011-03-04,-45.6470,114.6250,-0.8490,0.8150,0.8840,3.7050
2011.17534,2011-03-05,-44.7340,115.1200,-1.5260,0.8570,0.9040,3.8030
2011.17808,2011-03-06,-45.2240,113.3110,6.7880,0.8310,0.9020,3.8120
2011.18082,2011-03-07,-42.2180,113.9580,-3.3060,0.8350,0.8800,3.7220
2011.18356,2011-03-08,-42.1400,114.4440,-4.7070,0.8490,0.8950,3.7730
2011.18630,2011-03-09,-43.7460,115.9190,0.4480,0.8110,0.8730,3.6440
2011.18904,2011-03-10,-44.4960,117.9770,0.4780,0.8020,0.8810,3.6480
2011.19178,2011-03-11,-45.2840,116.7120,-5.8930,0.8160,0.8890,3.7380
2011.19452,2011-03-12,-45.7070,118.9960,-3.2290,0.8080,0.8640,3.6200
2011.19726,2011-03-13,-44.8700,116.5020,-6.6870,0.8180,0.8830,3.6750
2011.20000,2011-03-14,-43.8310,117.5100,-3.3610,0.8100,0.8840,3.6360
2011.20274,2011-03-15,-45.0640,118.5870,-1.4250,0.8110,0.8960,3.7200
2011.20548,2011-03-16,-46.0540,117.5430,0.8620,0.8670,0.9150,3.8000
2011.20822,2011-03-17,-45.6430,118.1200,-2.1320,0.8400,0.9110,3.7480
2011.21096,2011-03-18,-45.3220,119.0770,3.3340,0.8140,0.8900,3.6580
2011.21370,2011-03-19,-45.5480,119.2870,-4.5650,0.8290,0.8800,3.6710
2011.21644,2011-03-20,-43.9560,118.2010,2.8990,0.8460,0.8930,3.7410
2011.21918,2011-03-21,-43.3870,117.6610,2.2350,0.8430,0.9080,3.7060
2011.22192,2011-03-22,-46.0310,119.7580,-6.4230,0.8420,0.8960,3.6890
2011.22466,2011-03-23,-44.6020,118.6740,-2.4130,0.8240,0.8920,3.7110
2011.22740,2011-03-24,-42.3850,120.3430,-0.7330,0.8890,0.9100,3.8190
2011.23014,2011-03-25,-43.7540,120.8280,-2.0270,0.8840,0.9270,3.8480
2011.23288,2011-03-26,-45.3770,120.1170,-2.9650,0.8760,0.9590,4.0920
2011.23562,2011-03-27,-46.0690,119.8010,-0.9980,0.9250,0.9440,4.0330
2011.23836,2011-03-28,-44.7810,120.4860,-1.8850,0.8960,0.9550,3.9910
2011.24110,2011-03-29,-44.1880,118.1760,-4.2300,0.8570,0.9100,3.7940
2011.24384,2011-03-30,-46.1870,119.1560,0.6540,0.8460,0.9120,3.8230
2011.24658,2011-03-31,-43.6680,117.0130,-2.5790,0.8300,0.9060,3.7630
2011.24932,2011-04-01,-43.5750,116.1300,-1.5660,0.8350,0.9000,3.7150
2011.25205,2011-04-02,-44.4560,118.5370,-3.4130,0.8210,0.8820,3.6710
2011.25479,2011-04-03,-43.7380,119.0680,-0.2700,0.8360,0.9070,3.7690
2011.25753,2011-04-04,-46.2820,119.5290,-0.5930,0.8090,0.8900,3.6490
2011.26027,2011-04-05,-44.3240,119.8940,-4.8290,0.8150,0.8960,3.7880
2011.26301,2011-04-06,-43.4920,118.6450,-4.1340,0.8820,0.9360,4.0530
2011.26575,2011-04-07,-42.9970,120.3940,-7.1220,0.8350,0.9070,3.7360
2011.26849,2011-04-08,-43.9570,120.9790,-5.0810,0.8320,0.9040,3.7440
2011.27123,2011-04-09,-43.8350,118.7830,-7.9400,0.8250,0.8850,3.6520
2011.27397,2011-04-10,-43.9850,119.3870,2.2560,0.8450,0.9210,3.8600
2011.27671,2011-04-11,-39.8350,119.1160,-2.2820,0.8600,0.9140,3.8870
2011.27945,2011-04-12,-45.7350,119.3850,-4.5030,0.8460,0.8870,3.7560
2011.28219,2011-04-13,-44.4880,120.0870,-0.2580,0.8010,0.8930,3.6640
2011.28493,2011-04-14,-44.8540,121.2760,-3.9170,0.8490,0.9160,3.8160
2011.28767,2011-04-15,-44.4440,120.1690,-1.1860,0.8220,0.9150,3.7550
2011.29041,2011-04-16,-45.1590,117.7940,-8.6660,0.8210,0.8870,3.7160
2011.29315,2011-04-17,-44.9560,120.2060,-11.1250,0.8400,0.9090,3.8140
2011.29589,2011-04-18,-44.5490,120.0220,-5.2410,0.8100,0.8890,3.7400
2011.29863,2011-04-19,-44.1690,121.3750,-15.3910,0.8230,0.8920,3.7480
2011.30137,2011-04-20,-43.4220,121.3530,-7.2080,0.8130,0.8940,3.7190
2011.30411,2011-04-21,-46.1360,119.8940,2.5620,0.8110,0.9270,3.8080
2011.30685,2011-04-22,-43.3340,119.9320,-5.7700,0.8230,0.9010,3.7710
2011.30959,2011-04-23,-44.9620,120.3490,-0.5210,0.8150,0.9010,3.7740
2011.31233,2011-04-24,-45.0870,118.8980,0.9450,0.8190,0.9050,3.7910
2011.31507,2011-04-25,-44.4060,120.6380,-0.0230,0.8260,0.9070,3.7710
2011.31781,2011-04-26,-44.6870,121.4640,0.6020,0.8060,0.8900,3.6740
2011.32055,2011-04-27,-41.6890,121.8660,-2.4910,0.8300,0.9170,3.8210
2011.32329,2011-04-28,-46.4160,122.1460,2.4490,0.8240,0.9130,3.7930
2011.32603,2011-04-29,-43.6620,121.4560,-2.1830,0.8620,0.9020,3.7670
2011.32877,2011-04-30,-43.2280,122.0400,-3.5250,0.8360,0.9020,3.7580
2011.33151,2011-05-01,-43.8390,121.4720,2.4140,0.8320,0.8970,3.7340
2011.33425,2011-05-02,-42.4980,121.7100,1.7070,0.8080,0.8950,3.7340
2011.33699,2011-05-03,-41.7900,120.6210,0.3410,0.8270,0.8910,3.7350
2011.33973,2011-05-04,-43.6530,123.2290,0.7780,0.8240,0.8650,3.6400
2011.34247,2011-05-05,-45.5730,122.5460,-1.0400,0.8160,0.8990,3.6850
2011.34521,2011-05-06,-45.9460,123.3540,-8.6360,0.8260,0.9060,3.7250
2011.34795,2011-05-07,-43.9190,123.3990,0.6080,0.8390,0.8920,3.8490
2011.35068,2011-05-08,-44.7940,122.4360,5.1280,0.8430,0.9440,4.0270
2011.35342,2011-05-09,-43.9570,122.5090,4.4340,0.8310,0.8970,3.8650
2011.35616,2011-05-10,-43.4230,124.2880,5.9270,0.8210,0.8880,3.8170
2011.35890,2011-05-11,-44.3800,124.4150,5.2300,0.7980,0.8700,3.5900
2011.36164,2011-05-12,-42.1040,124.2260,-0.4950,0.8440,0.9370,3.8920
2011.36438,2011-05-13,-45.5810,125.2910,-0.0300,0.8190,0.8890,3.6690
2011.36712,2011-05-14,-44.6990,123.0500,2.2660,0.8220,0.8910,3.7010
2011.36986,2011-05-15,-46.4150,122.9370,-5.0860,0.8220,0.8870,3.7440
2011.37260,2011-05-16,-48.0050,124.5480,-1.5070,0.8300,0.9020,3.7930
2011.37534,2011-05-17,-46.8600,125.9330,-7.6430,0.8800,0.9350,4.0620
2011.37808,2011-05-18,-46.0630,123.7030,-0.9090,0.8750,0.9700,4.0580
2011.38082,2011-05-19,-46.9810,125.2440,-5.6870,0.8590,0.9410,3.9280
2011.38356,2011-05-20,-47.8010,127.3220,-8.8560,0.8490,0.9300,3.8960
2011.38630,2011-05-21,-47.2100,120.7750,-18.0940,0.8680,0.9350,3.9420
2011.38904,2011-05-22,-47.7500,125.1790,-10.0440,0.8580,0.9240,3.9220
2011.39178,2011-05-23,-46.4180,125.7860,-3.0740,0.8320,0.9020,3.8180
2011.39452,2011-05-24,-46.5520,126.2760,-8.9240,0.8270,0.9100,3.7980
2011.39726,2011-05-25,-45.9220,123.9260,-1.0500,0.8210,0.9040,3.7470
2011.40000,2011-05-26,-45.1620,121.9580,1.1050,0.8440,0.9250,3.8820
2011.40274,2011-05-27,-45.5820,125.1330,-6.1660,0.8280,0.8970,3.7330
2011.40548,2011-05-28,-46.0990,125.3130,-6.7910,0.8550,0.9360,3.8820
2011.40822,2011-05-29,-45.3630,125.3550,-0.5370,0.8450,0.9270,3.9370
2011.41096,2011-05-30,-46.0090,122.4290,-7.4730,0.8320,0.9070,3.8490
2011.41370,2011-05-31,-46.6060,122.9780,5.2780,0.8250,0.9030,3.7630
2011.41644,2011-06-01,-44.0770,125.9500,-12.2010,0.8940,0.9670,4.2050
2011.41918,2011-06-02,-46.1790,125.1570,-2.8550,0.8710,0.9710,4.0450
2011.42192,2011-06-03,-46.4960,125.9480,-10.8650,0.8400,0.9120,3.8300
2011.42466,2011-06-04,-47.4480,123.8070,-6.2230,0.8340,0.9150,3.8020
2011.42740,2011-06-05,-47.6110,125.1490,-7.6260,0.8290,0.9130,3.7930
2011.43014,2011-06-06,-47.3120,126.8070,-6.1570,0.8210,0.9140,3.7670
2011.43288,2011-06-07,-46.6930,127.1540,-1.0900,0.8380,0.9250,3.8520
2011.43562,2011-06-08,-48.2010,125.7780,-5.4060,0.8440,0.9110,3.8510
2011.43836,2011-06-09,-44.4340,121.8060,-5.1400,0.8640,0.9310,3.9760
2011.44110,2011-06-10,-45.1030,126.5480,-6.6770,0.8470,0.9250,3.8870
2011.44384,2011-06-11,-47.0110,126.9390,0.6110,0.8310,0.9050,3.7630
2011.44658,2011-06-12,-46.2130,123.8930,-2.4540,0.8680,0.9370,3.9930
2011.44932,2011-06-13,-46.6960,126.3930,-2.2500,0.8360,0.9110,3.8290
2011.45205,2011-06-14,-46.2670,123.4370,-5.2040,0.8450,0.9230,3.8040
2011.45479,2011-06-15,-46.5540,126.1070,-6.3940,0.8390,0.9110,3.8930
2011.45753,2011-06-16,-48.4730,125.8400,2.6820,0.8470,0.9340,3.8840
2011.46027,2011-06-17,-47.7690,124.2450,2.7020,0.8810,0.9400,4.0190
2011.46301,2011-06-18,-46.8670,124.6340,7.4500,0.8950,0.9560,4.1420
2011.46575,2011-06-19,-44.4920,122.2250,7.5140,0.8910,0.9410,4.0400
2011.46849,2011-06-20,-45.0980,125.5620,0.0310,0.8370,0.9140,3.8450
2011.47123,2011-06-21,-47.7300,124.1600,-8.2730,0.8370,0.9210,3.8290
2011.47397,2011-06-22,-45.7860,124.0230,0.5060,0.8330,0.9000,3.7760
2011.47671,2011-06-23,-45.8740,124.2160,1.9410,0.8500,0.9390,3.8890
2011.47945,2011-06-24,-46.0270,124.4100,0.1260,0.8420,0.9430,3.9940
2011.48219,2011-06-25,-48.0360,126.2180,0.2470,0.8330,0.9050,3.8060
2011.48493,2011-06-26,-45.9670,125.7750,0.6150,0.8520,0.9240,3.9380
2011.48767,2011-06-27,-47.5940,125.4310,-7.1730,0.8550,0.9120,3.8850
2011.49041,2011-06-28,-49.6230,128.0240,-7.7580,0.8340,0.9120,3.7810
2011.49315,2011-06-29,-48.3410,124.4860,-7.9780,0.8490,0.9170,3.8740
2011.49589,2011-06-30,-48.3720,126.3570,-0.3880,0.8610,0.9480,4.0220
2011.49863,2011-07-01,-47.6400,126.6970,-3.5110,0.8410,0.9350,3.9290
2011.50137,2011-07-02,-46.1240,126.4350,-1.9310,0.8510,0.9230,3.8790
2011.50411,2011-07-03,-46.8770,126.1110,-1.7130,0.8320,0.9140,3.7770
2011.50685,2011-07-04,-47.2430,124.5900,-6.6820,0.8610,0.9390,3.9890
2011.50959,2011-07-05,-50.8910,125.8990,-0.4130,0.8410,0.9270,3.8950
2011.51233,2011-07-06,-49.2220,127.6050,-5.8100,0.8480,0.9350,3.8840
2011.51507,2011-07-07,-48.1910,126.4460,-5.9560,0.8340,0.9250,3.8330
2011.51781,2011-07-08,-48.5720,126.6430,-7.6790,0.8410,0.9090,3.7930
2011.52055,2011-07-09,-47.3170,124.3590,-4.7750,0.8850,0.9680,4.0690
2011.52329,2011-07-10,-48.4250,128.2820,-4.4130,0.8550,0.9410,3.9010
2011.52603,2011-07-11,-49.0600,126.1090,11.4140,0.8710,0.9620,4.0320
2011.52877,2011-07-12,-47.8270,125.3740,6.9710,0.8640,0.9430,4.0620
2011.53151,2011-07-13,-49.6980,128.8030,3.8520,0.8640,0.9490,3.9630
2011.53425,2011-07-14,-50.0320,128.2760,0.0710,0.8520,0.9160,3.9230
2011.53699,2011-07-15,-49.3670,128.8100,2.2210,0.8380,0.9310,3.8640
2011.53973,2011-07-16,-49.5000,123.9280,8.2740,0.8490,0.9450,3.9020
2011.54247,2011-07-17,-51.4980,127.7820,-2.8070,0.8420,0.9380,3.8680
2011.54521,2011-07-18,-50.0530,127.8180,-6.7180,0.8630,0.9560,4.0310
2011.54795,2011-07-19,-48.7990,129.0920,-14.3590,0.9040,0.9860,4.1400
2011.55068,2011-07-20,-48.8720,127.6060,4.3470,0.8790,0.9610,4.0830
2011.55342,2011-07-21,-49.0060,127.0130,-7.7620,0.8560,0.9260,3.8970
2011.55616,2011-07-22,-47.5000,126.8140,-5.6380,0.8340,0.9280,3.8830
2011.55890,2011-07-23,-50.6530,128.5780,-9.8970,0.8560,0.9330,3.9300
2011.56164,2011-07-24,-49.0870,130.8420,-13.8510,0.8580,0.9270,3.9030
2011.56438,2011-07-25,-47.3680,129.7480,-7.9190,0.8730,0.9510,4.0530
2011.56712,2011-07-26,-49.5530,128.6580,-10.5450,0.8530,0.9520,3.9970
2011.56986,2011-07-27,-50.3880,124.9970,-3.8840,0.8450,0.9200,3.8180
2011.57260,2011-07-28,-50.5380,128.1970,-7.3610,0.8760,0.9580,4.0540
2011.57534,2011-07-29,-49.3940,124.8900,-6.5330,0.8860,0.9510,4.1120
2011.57808,2011-07-30,-51.1850,127.6180,-5.8770,0.8520,0.9650,4.0470
2011.58082,2011-07-31,-48.3040,126.0570,3.6910,0.8690,0.9620,4.0560
2011.58356,2011-08-01,-48.9480,129.1080,-5.4810,0.8670,0.9280,3.9830
2011.58630,2011-08-02,-45.1260,126.9260,2.6250,0.8670,0.9420,3.9580
2011.58904,2011-08-03,-47.4880,126.0700,-9.9660,0.9180,0.9680,4.1350
2011.59178,2011-08-04,-47.8240,128.9160,-3.5520,0.8530,0.9380,3.9890
2011.59452,2011-08-05,-48.9250,129.6770,-5.6240,0.8630,0.9490,4.0160
2011.59726,2011-08-06,-49.0870,130.0530,-7.4750,0.8360,0.9280,3.9220
2011.60000,2011-08-07,-49.7590,128.8230,-4.0050,0.8390,0.9370,3.9650
2011.60274,2011-08-08,-47.1260,131.2260,-3.7770,0.8450,0.9220,3.9010
2011.60548,2011-08-09,-48.6390,128.6000,-1.8120,0.8510,0.9330,3.9730
2011.60822,2011-08-10,-48.3640,131.8650,-5.4120,0.8550,0.8980,3.8000
2011.61096,2011-08-11,-48.1600,133.0380,-15.2880,0.9120,0.9810,4.1320
2011.61370,2011-08-12,-49.3500,128.3150,-10.7590,0.9060,0.9900,4.1900
2011.61644,2011-08-13,-53.1800,128.8170,-5.5420,0.8620,0.9340,4.0250
2011.61918,2011-08-14,-51.1260,127.0880,0.6060,0.8570,0.9600,4.0770
2011.62466,2011-08-16,-48.7390,129.6700,0.9850,0.8820,0.9720,4.2140
2011.62740,2011-08-17,-46.3460,128.5370,-3.1450,0.8380,0.9010,3.8250
2011.63288,2011-08-19,-47.1640,130.5270,-2.9460,0.8390,0.9290,3.9710
2011.63562,2011-08-20,-48.3710,129.8060,-11.6040,0.8320,0.9350,3.9460
2011.63836,2011-08-21,-48.2170,130.2950,-8.8590,0.8520,0.9120,3.9800
2011.64110,2011-08-22,-46.0350,127.6690,0.1640,0.8440,0.9250,3.9430
2011.64384,2011-08-23,-44.7970,130.8780,-14.2980,0.8920,0.9550,4.1440
2011.64658,2011-08-24,-46.9150,126.6290,-2.4390,0.8650,0.9540,4.1540
2011.64932,2011-08-25,-47.9470,131.8820,-4.5110,0.8540,0.9200,3.9470
2011.65205,2011-08-26,-48.0010,130.2530,-1.3110,0.8810,0.9630,4.0200
2011.65479,2011-08-27,-47.2000,128.9050,-0.7720,0.8970,0.9720,4.2170
2011.65753,2011-08-28,-50.3080,128.6730,-5.6350,0.8800,0.9350,4.0270
2011.66027,2011-08-29,-49.1240,133.4890,4.2400,0.8590,0.9240,4.0200
2011.66301,2011-08-30,-51.5160,132.0150,-0.1890,0.8890,0.9840,4.1850
2011.66575,2011-08-31,-50.0830,130.1470,-1.5820,0.8650,0.9600,4.0650
2011.66849,2011-09-01,-46.8020,128.4070,-13.4660,0.9200,1.0310,4.4550
2011.67123,2011-09-02,-48.6890,129.8180,-7.9820,0.8650,0.9570,4.0410
2011.67397,2011-09-03,-48.8470,127.5090,-3.4310,0.8300,0.9190,3.9070
2011.67671,2011-09-04,-46.6690,130.3400,-12.1750,0.8300,0.9120,3.8810
2011.67945,2011-09-05,-52.0670,131.0080,-11.4080,0.8650,0.9370,3.9690
2011.68219,2011-09-06,-51.2450,132.5900,-8.8490,0.8430,0.9160,3.8630
2011.68493,2011-09-07,-50.8980,131.6950,-5.7140,0.8810,0.9320,3.9980
2011.68767,2011-09-08,-49.8660,130.9300,-3.9480,0.8690,0.9270,3.9610
2011.69041,2011-09-09,-49.9800,127.9260,-16.4350,0.8700,0.9480,4.0180
2011.69315,2011-09-10,-49.6970,128.1450,-13.7410,0.8970,0.9500,4.1980
2011.69589,2011-09-11,-48.0800,129.4870,-8.6390,0.9130,0.9510,4.1590
2011.69863,2011-09-12,-47.1800,130.9850,-6.1080,0.8880,0.9350,4.1170
2011.70137,2011-09-13,-49.2170,132.1380,-10.7930,0.8560,0.9240,3.9180
2011.70411,2011-09-14,-46.5060,129.0840,-7.0920,0.8840,0.9620,4.0410
2011.70685,2011-09-15,-52.1920,131.4090,-8.4490,0.8910,0.9840,4.0860
2011.70959,2011-09-16,-48.1570,130.1370,-10.5840,0.9070,0.9830,4.0560
2011.71233,2011-09-17,-47.9080,134.7900,-13.0300,0.8670,0.9610,4.1100
2011.71507,2011-09-18,-48.5000,131.3350,-4.9210,0.8880,0.9760,4.1890
2011.71781,2011-09-19,-49.5790,131.8140,-6.2630,0.8760,0.9490,4.0840
2011.72055,2011-09-20,-47.9690,132.6250,-11.0060,0.8700,0.9650,3.9170
2011.72329,2011-09-21,-48.5480,131.8720,-12.2230,0.8570,0.9340,3.9190
2011.72603,2011-09-22,-49.7060,132.4110,-8.5490,0.8570,0.9410,3.9250
2011.72877,2011-09-23,-48.8980,132.5880,-12.4160,0.8510,0.9600,3.9710
2011.73151,2011-09-24,-49.1840,132.8970,-10.8400,0.8880,0.9440,3.9850
2011.73425,2011-09-25,-48.3950,132.7830,-9.7540,0.8640,0.9570,3.9590
2011.73699,2011-09-26,-52.6000,132.2130,-14.8540,0.8530,0.9710,4.0650
2011.73973,2011-09-27,-50.2150,133.4140,-10.9040,0.8630,0.9560,4.0420
2011.74247,2011-09-28,-46.6030,131.3380,-8.2760,0.8480,0.9440,3.9040
2011.74521,2011-09-29,-48.4950,132.8850,-11.8450,0.8780,0.9610,4.1070
2011.74795,2011-09-30,-47.2600,134.4750,-0.8030,0.9160,0.9750,4.1450
2011.75068,2011-10-01,-48.9390,136.5830,-11.9800,0.8930,0.9830,4.1910
2011.75342,2011-10-02,-47.4820,132.1100,-13.3230,0.8840,0.9430,4.0060
2011.75616,2011-10-03,-49.0270,132.1470,-13.4070,0.8800,0.9980,4.1370
2011.75890,2011-10-04,-46.8360,132.8160,-12.6540,0.8330,0.9010,3.7010
2011.76164,2011-10-05,-48.6400,133.2940,-12.4670,0.8510,0.9340,3.8720
2011.76438,2011-10-06,-46.5590,132.9800,-10.4820,0.8590,0.9380,3.8930
2011.76712,2011-10-07,-47.4050,133.1140,-10.3580,0.8480,0.9180,3.8440
2011.76986,2011-10-08,-47.3880,133.7020,-7.1370,0.8570,0.9250,3.8750
2011.77260,2011-10-09,-48.4760,134.2270,-8.7910,0.8660,0.9260,3.9150
2011.77534,2011-10-10,-45.0830,134.5140,-14.9270,0.8510,0.9250,3.8600
2011.77808,2011-10-11,-46.3340,135.4840,-18.4860,0.8630,0.9440,3.9780
2011.78082,2011-10-12,-47.9370,134.8980,-10.0270,0.8480,0.9360,3.8620
2011.78356,2011-10-13,-47.1810,135.7360,-14.0430,0.9110,0.9790,4.2060
2011.78630,2011-10-14,-46.4390,135.1940,-6.8430,0.9090,0.9730,4.1110
2011.78904,2011-10-15,-48.9510,133.3660,-3.9420,0.8350,0.9210,3.7680
2011.79178,2011-10-16,-48.9170,136.8020,-10.0790,0.8240,0.9140,3.7110
2011.79452,2011-10-17,-46.4570,135.2620,-12.4910,0.8720,0.9510,3.8750
2011.79726,2011-10-18,-47.2270,134.0820,-12.2490,0.8370,0.9300,3.7670
2011.80000,2011-10-19,-45.6600,133.1480,-14.0270,0.8400,0.9170,3.8260
2011.80274,2011-10-20,-44.2910,131.0610,-10.2680,0.8330,0.9460,3.8350
2011.80548,2011-10-21,-48.7970,135.0040,-8.0660,0.8230,0.9220,3.7790
2011.80822,2011-10-22,-46.8770,134.4920,-7.2510,0.8760,0.9650,3.9060
2011.81096,2011-10-23,-48.2380,135.2240,-16.5950,0.8280,0.9240,3.8520
