date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_12.1yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2014-04-23,-43.000000,-35.837227,0.071484,-1.264402,0.488150,-0.733027,1.570485,-5.322600,-41.027138,-1.972862,-0.986431,False
2014-05-07,-43.000000,-35.948236,-0.100192,-1.227499,0.460044,-0.735865,1.570485,-5.322603,-41.303867,-1.696133,-0.848067,False
2014-06-17,-41.000000,-36.273334,-0.357238,-0.737558,0.371284,-0.742492,1.570485,-5.322609,-41.491462,0.491462,0.245731,False
2014-07-15,-41.000000,-36.495353,-0.167480,-0.177464,0.305900,-0.745568,1.570485,-5.322612,-41.032091,0.032091,0.016046,False
2014-08-13,-40.000000,-36.725301,0.177121,0.443515,0.234913,-0.747506,1.570485,-5.322615,-40.369388,0.369388,0.184694,False
2014-09-01,-41.000000,-36.875956,0.331229,0.800407,0.186967,-0.748086,1.570485,-5.322617,-40.057572,-0.942428,-0.471214,False
2014-10-15,-42.000000,-37.224842,0.159198,1.254074,0.072959,-0.747332,1.570485,-5.322620,-40.238079,-1.761921,-0.880961,False
2014-11-21,-42.000000,-37.518223,-0.262122,1.104107,-0.024446,-0.744431,1.570485,-5.322622,-41.197253,-0.802747,-0.401374,False
2014-12-04,-42.000000,-37.621303,-0.343065,0.939834,-0.058654,-0.742921,1.570485,-5.322623,-41.578249,-0.421751,-0.210876,False
2015-01-12,-42.000000,-37.930543,-0.183703,0.209726,-0.160212,-0.736871,1.570485,-5.322625,-42.553743,0.553743,0.276872,False
2015-02-09,-43.000000,-38.152562,0.149528,-0.392163,-0.231293,-0.731127,1.570485,-5.322626,-43.109759,0.109759,0.054879,False
2015-03-19,-45.000000,-38.453873,0.355009,-1.042629,-0.323868,-0.721479,1.570485,-5.322627,-43.938981,-1.061019,-0.530509,False
2015-04-24,-48.000000,-38.739325,0.059298,-1.264189,-0.406011,-0.710393,1.570485,-5.322628,-44.812763,-3.187237,-1.593618,False
2015-05-15,-48.000000,-38.905839,-0.190438,-1.174248,-0.450864,-0.703064,1.570485,-5.322628,-45.176598,-2.823402,-1.411701,False
2015-06-12,-46.000000,-39.127857,-0.359513,-0.823113,-0.506617,-0.692317,1.570485,-5.322629,-45.261563,-0.738437,-0.369219,False
2015-07-10,-49.000000,-39.349875,-0.219581,-0.284425,-0.557224,-0.680472,1.570485,-5.322629,-44.843721,-4.156279,-2.078139,False
